"","Task","Muscle","Mean_Dif","SD_Dif","Min_Dif","Max_Dif"
"282","task08","Superior Latissimus Dorsi",3.3139200465825,3.78771233313635,0.00350152984162961,30.5799591076507
"283","task08","Superior Pectoralis Major",7.70618827247546,4.53654917051358,0.00832534336540114,30.3654754331805
"284","task08","Superior Rhombiod",0.873738711333865,0.94026357642094,0.00209536170729011,6.67764589086238
"285","task08","Superior Serratus Anterior",2.01417305802165,2.29801221334712,0.00181101528174107,18.0720116908666
"286","task08","Superior Subscapularis",5.04769708845739,6.94572957963404,0.00151819854517021,55.4626546697085
"287","task08","Superior Trapezius, Scapula",0.741234059551791,0.83413371432477,0.000174795013502647,6.6206432130575
"288","task08","Supinator",2.29805019499378,2.60619259403136,0.00157954625724364,20.1248917557089
"289","task08","Teres Major",2.71327565787682,3.03434329039452,0.00101637316545209,23.3105833625445
"290","task08","Teres Minor",4.11329024996876,4.54203409240883,0.000455897195635039,41.2756376929275
"291","task08","Trapezius, Clavicle",5.62362198077698,6.5719977770213,0.000132909682869095,47.9391257478319
"292","task08","Triceps Lateral Head",2.7026887872724,3.08351419854312,0.000659990277887843,21.6428638654462
"293","task08","Triceps Long Head",1.35309120041446,1.59553686184716,0.000157674578222008,16.4863646278828
"294","task08","Triceps Medial Head",2.40323489042878,2.74677774369605,0.00191128348591812,29.5572741040982
"295","task09","Anconeus",5.66146121011058,6.43959384960597,0.00416350910636055,54.838501892395
"296","task09","Anterior Deltoid",15.1217863687459,9.98494459280822,0.000232303795201005,49.4497685459187
"297","task09","Anterior Supraspinatus",6.22172756173236,7.59676089846591,0.00435752340880979,51.2487114460712
"298","task09","Biceps Long Head",13.9361735210968,8.91582733829513,0.0917461313477013,64.6599182609413
"299","task09","Biceps Short Head",11.9835534434929,7.75098430355347,0.00892627648790523,47.1833569784657
"300","task09","Brachialis",14.8898366549423,11.1377869030168,0.00272795136240234,59.416390169899
"301","task09","Brachioradialis",10.5563930864066,6.73629084175983,0.00584279875769766,60.1102699864521
"302","task09","Coracobrachialis",5.1586205963473,6.22541166959457,0.00290848976667935,53.4574532477067
"303","task09","Inferior Infraspinatus",2.97485292070632,3.72570819316301,0.000340751681030094,30.4155865374113
"304","task09","Inferior Latissimus Dorsi",4.05079138908064,4.35405145579709,0.00180359068637496,31.5732862019024
"305","task09","Inferior Pectoralis Major",5.29644502477995,4.70254419195576,0.00545416670297039,26.3181317230658
"306","task09","Inferior Rhombiod",1.28794645907772,1.41975700892615,0.000450762485373147,12.5510622560994
"307","task09","Inferior Serratus Anterior",2.31486270423935,1.74547020553345,0.00135274161779009,12.6317400185927
"308","task09","Inferior Subscapularis",9.2011150746895,7.28953548670207,0.000122454648000314,42.9151297041174
"309","task09","Inferior Trapezius, Scapula",2.66769532046573,2.79749234407437,0.00274795910333358,25.0787837107296
"310","task09","Levator Scapula",1.45830322313006,1.52702413032179,0.000823858640771176,14.4978519017766
"311","task09","Middle Deltoid",3.6121653536027,3.43689051508559,0.00058228203564188,21.5582357140997
"312","task09","Middle Latissimus Dorsi",3.62837941036554,3.82049827672523,0.00569670697707862,26.3390460177936
"313","task09","Middle Pectoralis Major",12.1718286899166,7.39827184684078,0.0358502770411988,39.4717406601567
"314","task09","Middle Serratus Anterior",3.11083860773432,3.10897691862535,0.00252924456948892,22.3890812248639
"315","task09","Middle Subscapularis",8.58546872755805,7.1306917484035,0.00121987476050123,44.3489094938817
"316","task09","Middle Trapezius, Scapula",1.33666242770398,1.3832282600914,0.00856637528311565,11.6204447763091
