"","Task","DOF","Muscle","M","SD","Median","Min","Max"
"225","task02","3dof","Inferior Trapezius, Scapula",49.4361355522338,29.034943536681,49.3113008068691,0.0387141591555229,99.9812472819723
"226","task02","3dof","Levator Scapula",50.205874466222,28.7539227020754,50.2290382353312,0.0444120059666708,99.9962126921734
"227","task02","3dof","Middle Deltoid",79.4386694252595,15.7969694472079,82.6751016867244,7.18474870955628,99.9922545538893
"228","task02","3dof","Middle Latissimus Dorsi",49.8679033828056,28.7378806034434,49.9126777333795,0.0469010458057251,99.9747725725939
"229","task02","3dof","Middle Pectoralis Major",27.8926186813829,22.7752214906612,22.0302027975865,0.0035937620096349,99.9232062068664
"230","task02","3dof","Middle Serratus Anterior",50.0586226747286,28.553793563719,50.2002605081596,0.000538577471248525,99.9969373261924
"231","task02","3dof","Middle Subscapularis",48.1678998654277,28.051925787248,47.1842809336432,0.010118880707477,99.9895056103813
"232","task02","3dof","Middle Trapezius, Scapula",50.1337412461816,28.880732812081,49.9041187072263,0.0194775963608895,99.9985128972384
"233","task02","3dof","Pectoralis Minor",50.5518416910489,28.8033755314978,50.99209677639,0.0122129526288373,99.9926965144397
"234","task02","3dof","Posterior Deltoid",72.341312098406,22.2857210046604,77.6803182269463,0.177678630439504,99.9966738929307
"235","task02","3dof","Posterior Supraspinatus",53.0422702534048,28.6863309707035,54.3615476478684,0.00176758299975655,99.9807867219483
"236","task02","3dof","Pronator Quadratus",50.1490766769282,28.946833218129,50.1846134951237,0.0273029017802184,99.99520857762
"237","task02","3dof","Pronator Teres, Humeral",50.3344202282285,28.9416311527308,50.1655240090783,0.00473224197803379,99.9914391191206
"238","task02","3dof","Pronator Teres, Ulnar",50.0713553685139,28.6641491372444,50.0724214550305,0.0167951318167214,99.9942897045348
"239","task02","3dof","Superior Infraspinatus",53.422617834644,27.6957055388006,54.8838303909009,0.126203906062217,99.9651238931935
"240","task02","3dof","Superior Latissimus Dorsi",48.8222405487772,29.0349874696649,48.1001294129306,0.0206726760957676,99.9922555750018
"241","task02","3dof","Superior Pectoralis Major",31.7855342962091,24.5118635196996,26.1105783107532,0.00335185025569507,99.9781241117621
"242","task02","3dof","Superior Rhombiod",49.7895473296318,28.8618301478338,49.7354509886108,0.0178914435806532,99.9906146101124
"243","task02","3dof","Superior Serratus Anterior",49.6553924704118,29.0841839336654,49.4867206200823,0.0124416645357006,99.9921636376326
"244","task02","3dof","Superior Subscapularis",43.516099492915,28.1633823065428,40.7439184680262,0.0155881800000868,99.9994702461115
"245","task02","3dof","Superior Trapezius, Scapula",50.2880358386606,28.9094236571095,50.4927563213568,0.0137845951320825,99.9991490062681
"246","task02","3dof","Supinator",50.1931820852193,29.048378843922,50.1028148750579,0.000829930620954711,99.9705978799841
"247","task02","3dof","Teres Major",61.243162017455,25.1428941491052,64.3684852531951,0.0380074577776446,99.995419257326
"248","task02","3dof","Teres Minor",49.7796541911484,28.009434360257,49.4927361977294,0.0339283783283628,99.9923351815824
"249","task02","3dof","Trapezius, Clavicle",50.0929353472118,28.6999193951144,49.7634561846966,0.00788131311221241,99.9987958460472
"250","task02","3dof","Triceps Lateral Head",50.2015864462943,28.6634556985253,50.238900701581,0.00742001712714102,99.9868858649543
"251","task02","3dof","Triceps Long Head",48.2803985219219,25.9917909883902,47.4012021372047,0.0576593288478144,99.9835461646514
"252","task02","3dof","Triceps Medial Head",49.9311786258288,28.7196054133237,50.2264512749379,0.0174773049843424,99.9942056411552
"253","task02","5dof","Anconeus",48.5357382209031,28.9510230338915,47.9250085144032,0.0141801686484422,99.958610946586
"254","task02","5dof","Anterior Deltoid",25.2582827575405,21.06482076305,19.5654795617797,0.0179608360049155,99.998334685962
"255","task02","5dof","Anterior Supraspinatus",46.7422691084083,28.3901973605376,45.4941728156482,0.00305228528191259,99.99412054721
"256","task02","5dof","Biceps Long Head",47.6490734085684,28.4552793157464,46.7808589134137,0.00971738228549013,99.9987250490975
"257","task02","5dof","Biceps Short Head",28.71768550667,21.6210647251775,24.2333221241032,0.0149808158961873,99.9298055679336
"258","task02","5dof","Brachialis",58.3335569401974,27.445427428519,61.9008046621131,0.0221497191951303,99.9908235293918
"259","task02","5dof","Brachioradialis",52.8970655787661,28.8422692596085,54.606120064351,0.0300565717689216,99.9925651510178
"260","task02","5dof","Coracobrachialis",27.6620036584441,22.4638846898099,22.0556731262521,0.000165596529988488,99.9956563736629
"261","task02","5dof","Inferior Infraspinatus",49.5580709674401,27.3761204657805,49.2482591882131,0.0387685448010933,99.9799413533042
"262","task02","5dof","Inferior Latissimus Dorsi",50.3527386185884,28.5525859910159,50.2031436365957,0.00533201952960249,99.9843430230694
"263","task02","5dof","Inferior Pectoralis Major",14.0421778245377,11.6564724148265,11.0428300312165,0.000744464509244702,72.9610330548658
"264","task02","5dof","Inferior Rhombiod",50.5730023150134,28.7026265258798,50.9214842562102,0.000660752962150513,99.9665347308899
"265","task02","5dof","Inferior Serratus Anterior",49.9909824558614,28.7186227837652,50.0951628166465,0.00114892921367349,99.9939240661667
"266","task02","5dof","Inferior Subscapularis",51.023545968359,27.825989039268,51.6686386926782,0.00912808648506624,99.9999589000527
"267","task02","5dof","Inferior Trapezius, Scapula",49.9823821306093,28.8984669635894,49.797215461848,0.0153112326299387,99.9815525273968
"268","task02","5dof","Levator Scapula",49.7328974243295,28.8956118905227,49.5362607938216,0.00134933210939048,99.9982937420208
"269","task02","5dof","Middle Deltoid",76.0240394583515,16.8980566112632,78.7621220065945,1.98799270858866,99.9945738633686
"270","task02","5dof","Middle Latissimus Dorsi",50.4778870800732,28.5744229047542,50.5513523804423,0.0131635784292539,99.9982926667796
"271","task02","5dof","Middle Pectoralis Major",26.9206512260734,21.8864123782139,21.4339603760063,0.0139006729620583,99.8387204926014
"272","task02","5dof","Middle Serratus Anterior",50.0899622614338,28.9541008260157,49.8436728120545,0.0151145007082631,99.9828146404163
"273","task02","5dof","Middle Subscapularis",45.0626073289667,27.7689202616119,42.7423020984841,0.0116835938821169,99.9942718133391
"274","task02","5dof","Middle Trapezius, Scapula",50.159862988263,29.0062463866991,50.5217647119588,0.0238107888562267,99.9716188795813
"275","task02","5dof","Pectoralis Minor",50.4096203497135,28.9001048218312,50.4747679667225,0.00682491745767067,99.9944308162299
"276","task02","5dof","Posterior Deltoid",75.5646358553711,20.2439416122654,80.8242640898045,0.000430666027106952,99.9949105352587
"277","task02","5dof","Posterior Supraspinatus",52.5340357780353,28.9952088243332,53.6512881550964,0.02100271601716,99.9991188376165
"278","task02","5dof","Pronator Quadratus",51.7028559778986,28.3989364200164,52.7976970399371,0.00252802872882096,99.9983320609302
"279","task02","5dof","Pronator Teres, Humeral",53.6767395103795,28.04888630387,55.4213696296909,0.000471794197354214,99.9790334715624
"280","task02","5dof","Pronator Teres, Ulnar",51.1249037645641,28.6784644127928,51.5507060124748,0.0152316728655011,99.9902551382775
"281","task02","5dof","Superior Infraspinatus",52.3900384667158,27.7600145042224,53.4394214637007,0.0160651942424317,99.9997887179573
"282","task02","5dof","Superior Latissimus Dorsi",49.5053843345371,29.2008678397618,49.4134566144524,0.000277833431339136,99.9986029094907
"283","task02","5dof","Superior Pectoralis Major",30.4323315123556,23.8979155939169,24.694407839218,0.00755164700203537,99.9487647639261
"284","task02","5dof","Superior Rhombiod",49.9434250972603,28.7694879509758,49.8882868158598,0.000236619000903993,99.9828622752562
"285","task02","5dof","Superior Serratus Anterior",49.5471031561889,28.8237415540839,49.5857470454604,0.00890311203999294,99.9960331208492
"286","task02","5dof","Superior Subscapularis",43.4721099649282,28.120811155297,40.6433196911676,0.00995733363561846,99.995865869867
"287","task02","5dof","Superior Trapezius, Scapula",50.0267125360227,28.8722497757757,50.1462888458721,0.0907965855286297,99.9851483929933
"288","task02","5dof","Supinator",40.9563108527731,21.3322782648004,40.1860706162807,0.00446460481057787,99.2503357716046
"289","task02","5dof","Teres Major",68.814461346291,22.5168113880283,73.1345685830528,0.290830427001043,99.9967192306017
"290","task02","5dof","Teres Minor",52.7018747186143,27.4916076465534,53.8644155636901,0.00976166042113702,99.9981549674002
"291","task02","5dof","Trapezius, Clavicle",50.2081747871343,28.686168748325,50.39857591614,0.00162447151865752,99.9935521049308
"292","task02","5dof","Triceps Lateral Head",38.5884226509907,26.2125391757991,34.3960021736831,0.0138131647434647,99.9423563431553
"293","task02","5dof","Triceps Long Head",32.7694237137501,20.343177822063,30.3992832055612,0.00707592199704066,98.3197691530427
"294","task02","5dof","Triceps Medial Head",34.9971156916987,24.1351247052359,31.0703828401559,0.00863548857855667,99.7368738505495
"295","task02","8dof","Anconeus",49.3647799924495,28.958484698546,48.6299891825458,0.0213280073467825,99.9989778017494
"296","task02","8dof","Anterior Deltoid",6.98421664430024,6.06598337762072,5.3060288447353,0.000235496293340964,42.6195336031623
"297","task02","8dof","Anterior Supraspinatus",50.6365818258876,28.6453124883168,51.0890027300576,0.0198300025410325,99.9902919767729
"298","task02","8dof","Biceps Long Head",51.9214674381303,28.5245859285935,52.6577457381602,0.00434949034078258,99.9677448977791
"299","task02","8dof","Biceps Short Head",45.482237965385,26.5947447460691,43.9583127142198,0.00847821019680506,99.9940903144818
"300","task02","8dof","Brachialis",55.2788957992134,27.9755453967348,57.6326082208487,0.000526104349007905,99.9869845644495
"301","task02","8dof","Brachioradialis",51.9967696096276,28.7699173432177,53.0916393275054,0.0118009675675323,99.9795770260662
"302","task02","8dof","Coracobrachialis",41.3293027691126,26.8926828110245,37.6608603675702,0.00853720075438824,99.9543887238401
"303","task02","8dof","Inferior Infraspinatus",40.8663178164404,26.3888543181906,37.8369341756368,0.000512800807073166,99.9694022100385
"304","task02","8dof","Inferior Latissimus Dorsi",26.2567603890322,21.0988119070207,21.023123760122,0.00269485616240517,99.9451108479089
"305","task02","8dof","Inferior Pectoralis Major",2.57111760451108,2.27281784295425,1.92917070679577,0.000204013053188568,16.1612627406815
"306","task02","8dof","Inferior Rhombiod",5.19663580154884,4.92549489555211,3.7679162345949,0.000637248494631676,46.4801690562857
"307","task02","8dof","Inferior Serratus Anterior",5.21573584928257,4.09060488230518,4.31285393881258,2.48752430383192e-05,26.7262701479859
"308","task02","8dof","Inferior Subscapularis",59.1827493002792,26.5472551054532,62.4679142275881,0.0214999642276781,99.996321242352
"309","task02","8dof","Inferior Trapezius, Scapula",14.96841110864,12.6420812460298,11.6308800976495,0.00531694349184542,87.3264213983165
"310","task02","8dof","Levator Scapula",7.27921524949966,6.74850933710433,5.31792943610394,0.000775039997705229,55.5565698639626
"311","task02","8dof","Middle Deltoid",54.2012495995337,21.6029275525264,54.5356962285481,0.0195138298490716,99.9950388450912
"312","task02","8dof","Middle Latissimus Dorsi",21.5232571168957,17.7007558387817,17.1354936032148,0.000543809673597684,99.0246862498172
"313","task02","8dof","Middle Pectoralis Major",5.42330137553333,4.73670532021967,4.11802033550239,0.000611009404950097,33.6989569781292
"314","task02","8dof","Middle Serratus Anterior",8.20862122982101,7.32742444615432,6.20455434027205,0.000283005639388489,56.4786152381537
"315","task02","8dof","Middle Subscapularis",55.7252018529067,27.1462004229803,57.5042728699207,0.0383839823701604,99.9931253707472
"316","task02","8dof","Middle Trapezius, Scapula",6.79737464368887,6.23823445708847,4.97216220130157,0.000189765813704557,45.111501595011
"317","task02","8dof","Pectoralis Minor",65.2547229958426,25.9961467973578,70.8962050668726,0.0296939452424483,99.9949628008091
"318","task02","8dof","Posterior Deltoid",56.3516064964539,25.7745111887223,58.0767895042293,0.0196368002765568,99.9910955350881
"319","task02","8dof","Posterior Supraspinatus",49.1188032795693,28.7943894507423,48.5865611353395,0.00788930160695589,99.9710173466037
"320","task02","8dof","Pronator Quadratus",53.5437657658188,27.9571367578942,54.9515397901043,0.00649498806601922,99.9906064112423
"321","task02","8dof","Pronator Teres, Humeral",54.440878179434,27.9174181390308,56.104529226424,0.00416837113466073,99.9851576157461
"322","task02","8dof","Pronator Teres, Ulnar",50.9153503823251,28.8053580859603,51.920191705405,0.00305635270875237,99.9977937365365
"323","task02","8dof","Superior Infraspinatus",43.4741079401758,27.2827996399995,40.9218811913189,0.00503246586843753,99.9566920280329
"324","task02","8dof","Superior Latissimus Dorsi",26.3473706450194,21.7003220784182,21.0932101249885,0.00517397227136063,99.9677819749684
"325","task02","8dof","Superior Pectoralis Major",7.54207826584022,6.45289240294406,5.86040920805704,0.000135773739157186,48.1066629511802
"326","task02","8dof","Superior Rhombiod",3.17807859510793,2.99221541801088,2.27581315597926,6.88314621924424e-05,24.9469531484608
"327","task02","8dof","Superior Serratus Anterior",12.3612905718045,10.7496502007165,9.51161317664363,0.000151077120413845,74.6120189510751
"328","task02","8dof","Superior Subscapularis",50.3836914877402,28.8319307817687,50.9333884889543,0.00320257064794216,99.9989680862625
"329","task02","8dof","Superior Trapezius, Scapula",3.44592409095208,3.07612796295117,2.62253810201679,0.000315747547913886,22.4256342290364
"330","task02","8dof","Supinator",36.4993706462902,20.3199856619633,34.9553150947375,0.0815887699909812,99.7980616402614
"331","task02","8dof","Teres Major",60.9389311456304,25.1516203314572,64.2881528592999,0.00821301776039451,99.9973120049809
"332","task02","8dof","Teres Minor",42.5198835582854,26.8281800821008,40.1318374911127,0.0255256530860448,99.9623494990955
"333","task02","8dof","Trapezius, Clavicle",50.0356571135429,28.7338051448213,49.8892663809327,0.0118162607316175,99.9759704749259
"334","task02","8dof","Triceps Lateral Head",43.6194775364338,27.7583360327628,40.7726057526738,0.00275112306805658,99.9734219020809
"335","task02","8dof","Triceps Long Head",35.4993823399968,22.7089574066479,32.7611844188548,0.0185235513697424,99.905968843094
"336","task02","8dof","Triceps Medial Head",40.8279888687997,26.1606442740438,37.895145991684,0.00122388040301735,99.9248949526995
"337","task03","11dof","Anconeus",49.3011549614315,28.6293824582387,48.9546583628252,0.00414899101157107,99.9948598514373
"338","task03","11dof","Anterior Deltoid",3.48586096108619,3.01535857548894,2.67416309376923,0.000757645977424865,21.1518478291819
"339","task03","11dof","Anterior Supraspinatus",51.8587334707213,29.033420547317,52.3801993881653,0.0123872863555419,99.9922078769837
"340","task03","11dof","Biceps Long Head",50.1119758939199,28.5350217490689,50.0999485642784,0.013468951197193,99.9965314675704
"341","task03","11dof","Biceps Short Head",39.2694447055585,25.3419482545204,35.9755290684644,0.00936789646965308,99.9412599089337
"342","task03","11dof","Brachialis",53.0822523644246,28.2365425271513,54.7858860694635,0.0298103156967433,99.9928555083883
